appName,title,"ANNOTATE_PUNCT","BREAK_ONLY_BEFORE","BREAK_ONLY_BEFORE_DATE","DATETIME_CONFIG","EVENT_BREAKER_ENABLE","INDEXED_EXTRACTIONS","KV_MODE","LEARN_MODEL","LEARN_SOURCETYPE","LINE_BREAKER","MAX_EVENTS","MAX_TIMESTAMP_LOOKAHEAD","MUST_BREAK_AFTER","SHOULD_LINEMERGE","TIME_FORMAT","TIME_PREFIX",TRUNCATE,description,maxDist
"splunk_app_infrastructure","vmware:inv:clustercomputeresource",1,"",1,"/etc/datetime.xml",,,json,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:inv:datastore",1,"",1,"/etc/datetime.xml",,,json,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:inv:hostsystem",1,"",1,"/etc/datetime.xml",,,json,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:inv:vm",1,"",1,"/etc/datetime.xml",,,json,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:vclog:cim-diag",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:vclog:sms",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:vclog:stats",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:vclog:vim-tomcat-shared",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:vclog:vpxd",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:vclog:vpxd-profiler",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_app_infrastructure","vmware:vclog:vws",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_internal_metrics","log2metrics_csv",1,"",1,"",,csv,,1,1,"([\r\n]+)",256,128,"",1,,,10000,"Comma-separated value format. Log-to-metrics processing converts the numeric values in csv events into metric data points.",100
"splunk_internal_metrics","log2metrics_json",1,"",1,"",,json,,1,1,"([\r\n]+)",256,128,"",1,,,10000,"JSON-formatted data. Log-to-metrics processing converts the numeric values in json keys into metric data points.",100
"splunk_internal_metrics","log2metrics_keyvalue",1,"",1,"",,,,1,1,"([\r\n]+)",256,128,"",1,,,10000,"'<key>=<value>' formatted data. Log-to-metrics processing converts the keys with numeric values into metric data points.",100
"splunk_internal_metrics","source::.../var/log/introspection/disk_objects.log(.\d+)?",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_internal_metrics","source::.../var/log/introspection/resource_usage.log(.\d+)?",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_internal_metrics","source::.../var/log/splunk/metrics.log(.\d+)?",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_internal_metrics","splunk_intro_disk_objects",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_internal_metrics","splunk_intro_resource_usage",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
"splunk_internal_metrics","splunk_metrics_log",1,"",1,"/etc/datetime.xml",,,,1,1,,256,128,"",1,,,10000,,100
